Channel              :		CH1		CH2
Frequency            :		1.381kHz		  ?
Period               :		0.724ms		  ?
PK-PK                :		703.1mV		5.469mV
Probe attenuation    :		1X		1X
Voltage per ADC value:		4.882813mV		0.012207mV
Time interval        :		0.20000uS		0.20000uS

index		CH1_Voltage(mV)		CH2_Voltage(mV)
2526		312.500000		0.585938
2527		312.500000		-0.195313
2528		312.500000		1.562500
2529		312.500000		0.390625
2530		312.500000		1.562500
2531		312.500000		0.000000
2532		312.500000		0.781250
2533		312.500000		-0.195313
2534		312.500000		0.390625
2535		312.500000		0.585938
2536		312.500000		1.171875
2537		312.500000		0.781250
2538		312.500000		0.781250
2539		312.500000		0.781250
2540		312.500000		0.781250
2541		312.500000		-0.195313
2542		312.500000		0.585938
2543		312.500000		0.781250
2544		312.500000		2.148438
2545		312.500000		0.000000
2546		312.500000		1.171875
2547		312.500000		-0.390625
2548		312.500000		0.976563
2549		312.500000		0.000000
2550		312.500000		1.757813
2551		312.500000		0.976563
2552		312.500000		1.171875
2553		312.500000		0.390625
2554		312.500000		0.000000
2555		312.500000		0.000000
2556		312.500000		0.976563
2557		312.500000		0.585938
2558		312.500000		1.757813
2559		312.500000		0.000000
2560		312.500000		1.171875
2561		312.500000		-0.195313
2562		312.500000		0.781250
2563		312.500000		0.000000
2564		312.500000		1.562500
2565		312.500000		0.195313
2566		312.500000		1.171875
2567		312.500000		0.000000
2568		312.500000		0.390625
2569		312.500000		0.195313
2570		312.500000		0.781250
2571		312.500000		0.390625
2572		312.500000		0.976563
2573		390.625000		0.195313
2574		312.500000		0.976563
2575		312.500000		-0.390625
2576		312.500000		1.171875
2577		312.500000		-0.585938
2578		312.500000		1.562500
2579		312.500000		-0.195313
2580		312.500000		1.757813
2581		312.500000		0.585938
2582		312.500000		0.585938
2583		312.500000		-0.390625
2584		312.500000		0.585938
2585		312.500000		0.195313
2586		312.500000		0.976563
2587		312.500000		0.585938
2588		312.500000		0.781250
2589		312.500000		-0.195313
2590		312.500000		0.781250
2591		312.500000		-0.195313
2592		312.500000		1.171875
2593		312.500000		0.195313
2594		312.500000		1.757813
2595		312.500000		-0.195313
2596		312.500000		0.976563
2597		312.500000		-0.390625
2598		312.500000		0.976563
2599		312.500000		0.390625
2600		312.500000		0.585938
2601		312.500000		0.000000
2602		312.500000		0.585938
2603		312.500000		-0.195313
2604		312.500000		0.390625
2605		312.500000		-0.390625
2606		312.500000		1.171875
2607		312.500000		0.195313
2608		312.500000		1.562500
2609		312.500000		0.585938
2610		312.500000		1.171875
2611		312.500000		-0.585938
2612		312.500000		0.390625
2613		312.500000		-0.195313
2614		312.500000		1.171875
2615		312.500000		0.585938
2616		312.500000		1.171875
2617		312.500000		0.000000
2618		312.500000		0.585938
2619		312.500000		0.000000
2620		312.500000		0.976563
2621		312.500000		0.390625
2622		312.500000		1.367188
2623		312.500000		-0.195313
2624		312.500000		1.171875
2625		312.500000		0.390625
2626		312.500000		1.367188
2627		312.500000		-0.390625
2628		312.500000		0.390625
2629		312.500000		-0.390625
2630		312.500000		1.171875
2631		312.500000		0.000000
2632		312.500000		0.390625
2633		312.500000		-0.195313
2634		312.500000		0.585938
2635		312.500000		0.390625
2636		312.500000		1.171875
2637		312.500000		0.195313
2638		312.500000		1.171875
2639		312.500000		-0.390625
2640		312.500000		0.390625
2641		312.500000		-0.585938
2642		312.500000		1.367188
2643		312.500000		0.195313
2644		312.500000		1.562500
2645		312.500000		0.000000
2646		312.500000		0.390625
2647		312.500000		-0.195313
2648		312.500000		0.390625
2649		312.500000		0.000000
2650		312.500000		0.976563
2651		312.500000		0.781250
2652		312.500000		0.976563
2653		312.500000		-0.390625
2654		312.500000		0.390625
2655		312.500000		-0.195313
2656		312.500000		1.171875
2657		312.500000		0.000000
2658		312.500000		1.757813
2659		312.500000		0.000000
2660		312.500000		0.781250
2661		312.500000		-0.585938
2662		312.500000		0.000000
2663		312.500000		0.000000
2664		312.500000		0.585938
2665		312.500000		0.585938
2666		312.500000		1.171875
2667		390.625000		0.195313
2668		312.500000		0.390625
2669		312.500000		-0.195313
2670		312.500000		0.976563
2671		312.500000		-0.195313
2672		312.500000		1.757813
2673		312.500000		0.000000
2674		312.500000		0.976563
2675		312.500000		-0.390625
2676		312.500000		0.195313
2677		312.500000		0.000000
2678		312.500000		0.976563
2679		312.500000		0.781250
2680		312.500000		0.781250
2681		312.500000		0.585938
2682		312.500000		0.390625
2683		312.500000		0.000000
2684		312.500000		1.171875
2685		312.500000		0.390625
2686		312.500000		1.562500
2687		312.500000		0.585938
2688		312.500000		1.562500
2689		390.625000		0.195313
2690		312.500000		0.585938
2691		312.500000		0.000000
2692		312.500000		0.585938
2693		312.500000		0.585938
2694		312.500000		0.976563
2695		312.500000		0.976563
2696		312.500000		0.585938
2697		312.500000		0.195313
2698		312.500000		0.390625
2699		312.500000		1.953125
2700		312.500000		1.367188
2701		312.500000		0.781250
2702		312.500000		1.171875
2703		390.625000		0.195313
2704		312.500000		0.585938
2705		312.500000		-0.195313
2706		312.500000		0.976563
2707		312.500000		0.390625
2708		312.500000		1.367188
2709		312.500000		1.953125
2710		312.500000		0.781250
2711		390.625000		0.390625
2712		312.500000		-0.585938
2713		312.500000		0.195313
2714		312.500000		0.585938
2715		312.500000		0.781250
2716		312.500000		0.781250
2717		390.625000		0.390625
2718		312.500000		0.585938
2719		312.500000		0.000000
2720		312.500000		0.585938
2721		312.500000		0.195313
2722		312.500000		1.367188
2723		312.500000		0.585938
2724		312.500000		0.585938
2725		312.500000		0.390625
2726		312.500000		0.000000
2727		312.500000		0.195313
2728		312.500000		0.390625
2729		312.500000		0.781250
2730		312.500000		0.781250
2731		312.500000		0.585938
2732		312.500000		0.781250
2733		312.500000		0.000000
2734		312.500000		0.390625
2735		312.500000		-0.195313
2736		312.500000		1.367188
2737		312.500000		0.390625
2738		312.500000		1.171875
2739		390.625000		0.390625
2740		312.500000		0.390625
2741		312.500000		0.000000
2742		312.500000		0.390625
2743		312.500000		0.976563
2744		312.500000		1.171875
2745		312.500000		1.171875
2746		312.500000		0.781250
2747		312.500000		0.390625
2748		312.500000		0.195313
2749		312.500000		0.000000
2750		312.500000		0.781250
2751		312.500000		0.781250
2752		312.500000		1.367188
2753		312.500000		0.585938
2754		312.500000		0.781250
2755		312.500000		-0.195313
2756		312.500000		0.390625
2757		312.500000		0.195313
2758		312.500000		0.976563
2759		312.500000		0.976563
2760		312.500000		0.976563
2761		312.500000		1.171875
2762		312.500000		0.390625
2763		312.500000		0.195313
2764		312.500000		0.781250
2765		312.500000		0.390625
2766		312.500000		1.367188
2767		312.500000		0.585938
2768		312.500000		1.171875
2769		312.500000		-0.195313
2770		312.500000		0.585938
2771		312.500000		0.000000
2772		312.500000		1.171875
2773		312.500000		0.976563
2774		312.500000		1.367188
2775		312.500000		0.390625
2776		312.500000		0.390625
2777		312.500000		-0.195313
2778		312.500000		0.195313
2779		312.500000		0.781250
2780		312.500000		1.367188
2781		312.500000		0.976563
2782		312.500000		0.976563
2783		312.500000		0.195313
2784		312.500000		0.585938
2785		312.500000		-0.195313
2786		312.500000		1.367188
2787		312.500000		0.390625
2788		312.500000		1.562500
2789		312.500000		0.195313
2790		312.500000		1.562500
2791		312.500000		0.390625
2792		312.500000		-0.195313
2793		312.500000		0.585938
2794		312.500000		1.171875
2795		312.500000		0.781250
2796		312.500000		0.195313
2797		312.500000		0.585938
2798		312.500000		0.976563
2799		312.500000		-0.390625
2800		312.500000		1.171875
2801		312.500000		0.390625
2802		312.500000		1.757813
2803		312.500000		0.390625
2804		312.500000		1.171875
2805		312.500000		-0.195313
2806		312.500000		0.585938
2807		312.500000		0.195313
2808		312.500000		1.367188
2809		312.500000		0.585938
2810		312.500000		0.976563
2811		312.500000		0.976563
2812		312.500000		0.390625
2813		312.500000		0.000000
2814		312.500000		0.976563
2815		312.500000		0.390625
2816		312.500000		1.562500
2817		312.500000		0.195313
2818		312.500000		1.171875
2819		390.625000		-0.390625
2820		312.500000		0.585938
2821		312.500000		-0.195313
2822		312.500000		1.171875
2823		312.500000		0.390625
2824		312.500000		1.367188
2825		312.500000		0.585938
2826		312.500000		0.781250
2827		312.500000		0.195313
2828		312.500000		0.585938
2829		312.500000		0.000000
2830		312.500000		1.171875
2831		312.500000		0.195313
2832		312.500000		0.976563
2833		312.500000		-0.390625
2834		312.500000		0.585938
2835		312.500000		-0.585938
2836		312.500000		1.367188
2837		312.500000		0.390625
2838		312.500000		1.562500
2839		312.500000		0.390625
2840		312.500000		0.585938
2841		312.500000		-0.195313
2842		312.500000		0.195313
2843		312.500000		0.195313
2844		312.500000		1.171875
2845		312.500000		0.585938
2846		312.500000		0.781250
2847		312.500000		0.000000
2848		312.500000		0.585938
2849		312.500000		-0.390625
2850		312.500000		1.171875
2851		312.500000		0.000000
2852		312.500000		1.953125
2853		312.500000		0.195313
2854		312.500000		0.976563
2855		312.500000		-0.585938
2856		312.500000		0.000000
2857		312.500000		-0.195313
2858		312.500000		0.976563
2859		312.500000		0.390625
2860		312.500000		0.585938
2861		312.500000		-0.195313
2862		312.500000		0.390625
2863		312.500000		-0.195313
2864		312.500000		0.976563
2865		312.500000		0.000000
2866		312.500000		1.562500
2867		390.625000		-0.390625
2868		312.500000		0.976563
2869		312.500000		-0.585938
2870		312.500000		0.390625
2871		312.500000		-0.195313
2872		312.500000		1.171875
2873		312.500000		0.390625
2874		312.500000		0.976563
2875		312.500000		0.390625
2876		312.500000		0.585938
2877		312.500000		0.195313
2878		312.500000		1.171875
2879		312.500000		0.976563
2880		312.500000		2.343750
2881		312.500000		0.195313
2882		312.500000		0.000000
2883		312.500000		-0.976563
2884		312.500000		0.390625
2885		312.500000		-0.390625
2886		312.500000		1.171875
2887		312.500000		0.390625
2888		312.500000		0.976563
2889		312.500000		0.195313
2890		312.500000		0.000000
2891		312.500000		0.000000
2892		312.500000		0.585938
2893		312.500000		0.195313
2894		312.500000		0.976563
2895		312.500000		0.390625
2896		312.500000		0.976563
2897		312.500000		-0.195313
2898		312.500000		0.781250
2899		312.500000		-0.195313
2900		312.500000		1.171875
2901		312.500000		0.390625
2902		312.500000		1.171875
2903		312.500000		0.000000
2904		312.500000		0.195313
2905		312.500000		0.000000
2906		312.500000		0.585938
2907		312.500000		0.585938
2908		312.500000		1.171875
2909		390.625000		0.781250
2910		312.500000		0.781250
2911		390.625000		-0.195313
2912		312.500000		0.390625
2913		312.500000		0.000000
2914		312.500000		1.562500
2915		312.500000		0.390625
2916		312.500000		1.562500
2917		390.625000		0.195313
2918		312.500000		0.585938
2919		312.500000		-0.195313
2920		312.500000		0.585938
2921		312.500000		0.390625
2922		312.500000		0.976563
2923		312.500000		0.781250
2924		312.500000		0.781250
2925		312.500000		0.390625
2926		312.500000		0.000000
2927		312.500000		0.000000
2928		312.500000		1.562500
2929		312.500000		0.781250
2930		312.500000		1.562500
2931		312.500000		0.390625
2932		312.500000		0.781250
2933		312.500000		0.000000
2934		312.500000		0.390625
2935		312.500000		0.585938
2936		312.500000		0.976563
2937		312.500000		1.171875
2938		312.500000		0.781250
2939		312.500000		0.781250
2940		312.500000		0.195313
2941		312.500000		1.953125
2942		312.500000		0.976563
2943		312.500000		0.195313
2944		312.500000		0.976563
2945		312.500000		0.585938
2946		312.500000		0.976563
2947		390.625000		0.000000
2948		312.500000		0.781250
2949		312.500000		0.390625
2950		312.500000		0.976563
2951		312.500000		0.976563
2952		312.500000		0.781250
2953		312.500000		0.976563
2954		312.500000		0.195313
2955		312.500000		0.390625
2956		312.500000		0.390625
2957		312.500000		0.781250
2958		312.500000		0.976563
2959		312.500000		0.781250
2960		312.500000		0.781250
2961		312.500000		0.000000
2962		312.500000		0.390625
2963		312.500000		0.000000
2964		312.500000		0.976563
2965		312.500000		0.390625
2966		312.500000		1.171875
2967		312.500000		1.367188
2968		312.500000		0.585938
2969		312.500000		0.195313
2970		312.500000		-0.976563
2971		312.500000		0.195313
2972		312.500000		0.390625
2973		312.500000		1.171875
2974		312.500000		0.976563
2975		312.500000		0.585938
2976		312.500000		0.195313
2977		312.500000		-0.195313
2978		312.500000		0.390625
2979		312.500000		0.000000
2980		312.500000		0.781250
2981		312.500000		0.390625
2982		312.500000		0.585938
2983		312.500000		0.000000
2984		312.500000		0.000000
2985		312.500000		0.195313
2986		312.500000		0.585938
2987		312.500000		1.171875
2988		312.500000		0.390625
2989		312.500000		0.585938
2990		312.500000		0.000000
2991		312.500000		0.195313
2992		312.500000		0.585938
2993		312.500000		0.195313
2994		312.500000		0.976563
2995		390.625000		0.195313
2996		312.500000		0.585938
2997		312.500000		0.000000
2998		312.500000		0.195313
2999		312.500000		0.000000
3000		312.500000		0.585938
3001		312.500000		0.976563
3002		312.500000		0.390625
3003		312.500000		0.976563
3004		312.500000		0.000000
3005		312.500000		0.390625
3006		312.500000		0.195313
3007		312.500000		0.390625
3008		312.500000		1.171875
3009		312.500000		1.171875
3010		312.500000		1.171875
3011		312.500000		0.000000
3012		312.500000		0.195313
3013		312.500000		-0.195313
3014		312.500000		0.781250
3015		312.500000		0.585938
3016		312.500000		1.171875
3017		312.500000		1.171875
3018		312.500000		0.195313
3019		312.500000		0.390625
3020		312.500000		0.000000
3021		312.500000		0.390625
3022		312.500000		0.585938
3023		312.500000		0.976563
3024		312.500000		0.976563
3025		312.500000		0.585938
3026		312.500000		0.390625
3027		312.500000		0.000000
3028		312.500000		0.585938
3029		312.500000		0.195313
3030		312.500000		0.976563
3031		312.500000		0.585938
3032		312.500000		0.390625
3033		312.500000		0.000000
3034		312.500000		-0.195313
3035		312.500000		0.585938
3036		312.500000		0.585938
3037		312.500000		1.171875
3038		312.500000		0.585938
3039		312.500000		0.781250
3040		312.500000		0.585938
3041		312.500000		-0.195313
3042		312.500000		0.390625
3043		312.500000		0.195313
3044		312.500000		1.367188
3045		312.500000		0.390625
3046		312.500000		1.171875
3047		312.500000		0.195313
3048		312.500000		0.390625
3049		312.500000		0.000000
3050		312.500000		0.585938
3051		312.500000		0.585938
3052		312.500000		1.367188
3053		312.500000		0.976563
3054		312.500000		-0.390625
3055		312.500000		-0.390625
3056		312.500000		0.585938
3057		312.500000		0.585938
3058		312.500000		1.171875
3059		312.500000		1.171875
3060		312.500000		1.367188
3061		390.625000		0.000000
3062		312.500000		0.195313
3063		312.500000		-0.585938
3064		312.500000		1.171875
3065		312.500000		0.585938
3066		312.500000		1.367188
3067		312.500000		0.585938
3068		312.500000		0.585938
3069		312.500000		0.585938
3070		312.500000		0.195313
3071		312.500000		0.585938
3072		312.500000		1.171875
3073		312.500000		0.976563
3074		312.500000		0.781250
3075		312.500000		0.000000
3076		156.250000		0.585938
3077		-234.375000		0.390625
3078		-312.500000		1.367188
3079		-312.500000		0.390625
3080		-312.500000		1.562500
3081		-312.500000		0.390625
3082		-312.500000		0.976563
3083		-312.500000		0.390625
3084		-312.500000		0.585938
3085		-312.500000		0.781250
3086		-312.500000		1.171875
3087		-312.500000		1.171875
3088		-312.500000		0.976563
3089		-312.500000		0.585938
3090		-312.500000		0.390625
3091		-312.500000		0.000000
3092		-312.500000		1.171875
3093		-312.500000		0.585938
3094		-312.500000		1.757813
3095		-312.500000		0.195313
3096		-312.500000		0.976563
3097		-312.500000		-0.195313
3098		-312.500000		0.585938
3099		-312.500000		0.000000
3100		-312.500000		1.171875
3101		-312.500000		0.781250
3102		-312.500000		0.976563
3103		-312.500000		0.585938
3104		-312.500000		0.390625
3105		-312.500000		0.000000
3106		-312.500000		0.781250
3107		-312.500000		0.585938
3108		-312.500000		1.562500
3109		-312.500000		0.195313
3110		-312.500000		1.171875
3111		-312.500000		0.195313
3112		-312.500000		0.781250
3113		-312.500000		0.000000
3114		-312.500000		1.757813
3115		-312.500000		0.781250
3116		-312.500000		0.976563
3117		-312.500000		0.390625
3118		-312.500000		0.195313
3119		-312.500000		0.000000
3120		-312.500000		0.781250
3121		-312.500000		0.000000
3122		-312.500000		1.171875
3123		-312.500000		0.585938
3124		-312.500000		0.976563
3125		-312.500000		-0.390625
3126		-312.500000		0.781250
3127		-312.500000		-0.390625
3128		-312.500000		1.562500
3129		-312.500000		0.000000
3130		-312.500000		1.367188
3131		-312.500000		0.390625
3132		-312.500000		0.585938
3133		-312.500000		0.195313
3134		-312.500000		0.585938
3135		-312.500000		0.585938
3136		-312.500000		1.171875
3137		-312.500000		1.171875
3138		-312.500000		0.781250
3139		-312.500000		-0.781250
3140		-312.500000		0.000000
3141		-312.500000		-0.390625
3142		-312.500000		1.171875
3143		-312.500000		0.195313
3144		-312.500000		1.562500
3145		-312.500000		0.195313
3146		-312.500000		0.390625
3147		-312.500000		-0.390625
3148		-312.500000		0.390625
3149		-312.500000		-0.585938
3150		-312.500000		0.390625
3151		-312.500000		0.781250
3152		-312.500000		0.390625
3153		-312.500000		0.000000
3154		-312.500000		0.000000
3155		-312.500000		-0.390625
3156		-312.500000		0.781250
3157		-312.500000		0.195313
3158		-312.500000		0.976563
3159		-312.500000		-0.195313
3160		-312.500000		0.781250
3161		-312.500000		-0.390625
3162		-312.500000		0.390625
3163		-312.500000		0.000000
3164		-312.500000		0.585938
3165		-312.500000		0.195313
3166		-312.500000		0.000000
3167		-312.500000		0.195313
3168		-312.500000		0.000000
3169		-312.500000		0.000000
3170		-312.500000		0.781250
3171		-312.500000		0.390625
3172		-312.500000		0.976563
3173		-312.500000		0.195313
3174		-312.500000		0.390625
3175		-312.500000		-0.390625
3176		-312.500000		0.585938
3177		-312.500000		0.000000
3178		-312.500000		1.367188
3179		-312.500000		0.781250
3180		-312.500000		0.390625
3181		-312.500000		0.000000
3182		-312.500000		-0.195313
3183		-312.500000		0.195313
3184		-312.500000		0.390625
3185		-312.500000		0.585938
3186		-312.500000		0.585938
3187		-312.500000		0.390625
3188		-312.500000		0.195313
3189		-312.500000		0.000000
3190		-312.500000		0.781250
3191		-312.500000		0.195313
3192		-312.500000		1.171875
3193		-312.500000		0.976563
3194		-312.500000		1.171875
3195		-312.500000		0.195313
3196		-312.500000		0.000000
3197		-312.500000		0.195313
3198		-312.500000		0.000000
3199		-312.500000		0.976563
3200		-312.500000		0.781250
3201		-312.500000		0.781250
3202		-312.500000		0.195313
3203		-312.500000		0.195313
3204		-312.500000		0.000000
3205		-312.500000		0.000000
3206		-312.500000		1.171875
3207		-312.500000		0.585938
3208		-312.500000		0.585938
3209		-312.500000		0.195313
3210		-312.500000		0.000000
3211		-312.500000		0.195313
3212		-312.500000		0.390625
3213		-312.500000		0.976563
3214		-312.500000		0.781250
3215		-312.500000		1.171875
3216		-312.500000		0.000000
3217		-312.500000		0.585938
3218		-312.500000		0.000000
3219		-312.500000		1.367188
3220		-312.500000		0.976563
3221		-312.500000		0.781250
3222		-312.500000		-0.195313
3223		-312.500000		0.390625
3224		-312.500000		0.390625
3225		-312.500000		-0.195313
3226		-312.500000		0.195313
3227		-312.500000		1.171875
3228		-312.500000		0.976563
3229		-312.500000		1.171875
3230		-312.500000		0.000000
3231		-312.500000		0.585938
3232		-312.500000		-0.390625
3233		-312.500000		0.781250
3234		-312.500000		0.585938
3235		-312.500000		1.171875
3236		-312.500000		0.781250
3237		-312.500000		0.585938
3238		-312.500000		0.195313
3239		-312.500000		-0.976563
3240		-312.500000		-0.195313
3241		-312.500000		0.390625
3242		-312.500000		1.367188
3243		-312.500000		1.367188
3244		-312.500000		0.000000
3245		-312.500000		0.585938
3246		-312.500000		-0.195313
3247		-312.500000		0.976563
3248		-312.500000		0.390625
3249		-312.500000		1.367188
3250		-312.500000		0.390625
3251		-312.500000		0.976563
3252		-312.500000		0.000000
3253		-312.500000		0.390625
3254		-312.500000		0.390625
3255		-312.500000		0.585938
3256		-312.500000		0.585938
3257		-312.500000		0.976563
3258		-312.500000		0.390625
3259		-312.500000		0.585938
3260		-312.500000		-0.390625
3261		-312.500000		0.781250
3262		-312.500000		0.195313
3263		-312.500000		1.367188
3264		-312.500000		0.390625
3265		-312.500000		1.562500
3266		-312.500000		0.000000
3267		-312.500000		0.390625
3268		-312.500000		-0.195313
3269		-312.500000		0.585938
3270		-312.500000		1.171875
3271		-312.500000		0.781250
3272		-312.500000		0.781250
3273		-312.500000		0.390625
3274		-312.500000		0.000000
3275		-312.500000		0.195313
3276		-312.500000		0.390625
3277		-312.500000		1.562500
3278		-312.500000		0.195313
3279		-312.500000		1.171875
3280		-312.500000		-0.195313
3281		-312.500000		0.585938
3282		-312.500000		0.000000
3283		-312.500000		0.585938
3284		-312.500000		0.390625
3285		-312.500000		0.976563
3286		-312.500000		0.585938
3287		-312.500000		0.585938
3288		-312.500000		0.195313
3289		-312.500000		0.195313
3290		-312.500000		0.195313
3291		-312.500000		0.781250
3292		-312.500000		0.781250
3293		-312.500000		0.976563
3294		-312.500000		-0.195313
3295		-312.500000		0.390625
3296		-312.500000		-0.585938
3297		-312.500000		0.781250
3298		-312.500000		0.390625
3299		-312.500000		1.171875
3300		-312.500000		0.195313
3301		-312.500000		0.781250
3302		-312.500000		0.781250
3303		-312.500000		0.390625
3304		-312.500000		0.195313
3305		-312.500000		-0.390625
3306		-312.500000		1.171875
3307		-312.500000		0.976563
3308		-312.500000		0.390625
3309		-312.500000		0.195313
3310		-312.500000		0.000000
3311		-312.500000		0.390625
3312		-312.500000		0.195313
3313		-312.500000		1.171875
3314		-312.500000		0.195313
3315		-312.500000		0.781250
3316		-312.500000		0.195313
3317		-312.500000		0.390625
3318		-312.500000		0.195313
3319		-312.500000		0.390625
3320		-312.500000		0.976563
3321		-312.500000		0.390625
3322		-312.500000		0.781250
3323		-312.500000		0.390625
3324		-312.500000		0.195313
3325		-312.500000		0.000000
3326		-312.500000		0.390625
3327		-312.500000		1.367188
3328		-312.500000		0.781250
3329		-312.500000		0.585938
3330		-312.500000		-0.585938
3331		-312.500000		0.000000
3332		-312.500000		0.000000
3333		-312.500000		0.976563
3334		-312.500000		0.976563
3335		-312.500000		0.976563
3336		-312.500000		0.585938
3337		-312.500000		0.390625
3338		-312.500000		0.195313
3339		-312.500000		0.000000
3340		-312.500000		0.976563
3341		-312.500000		0.976563
3342		-312.500000		0.976563
3343		-312.500000		0.781250
3344		-312.500000		0.000000
3345		-312.500000		0.000000
3346		-312.500000		0.000000
3347		-312.500000		0.781250
3348		-312.500000		0.390625
3349		-312.500000		0.976563
3350		-312.500000		0.390625
3351		-312.500000		0.195313
3352		-312.500000		0.000000
3353		-312.500000		0.000000
3354		-312.500000		0.976563
3355		-312.500000		0.781250
3356		-312.500000		1.367188
3357		-312.500000		0.195313
3358		-312.500000		0.000000
3359		-312.500000		0.195313
3360		-312.500000		0.195313
3361		-312.500000		1.171875
3362		-312.500000		0.781250
3363		-312.500000		1.171875
3364		-312.500000		0.195313
3365		-312.500000		0.390625
3366		-312.500000		0.000000
3367		-312.500000		0.585938
3368		-312.500000		0.976563
3369		-312.500000		0.585938
3370		-312.500000		1.171875
3371		-312.500000		0.390625
3372		-312.500000		0.585938
3373		-312.500000		-0.390625
3374		-312.500000		0.390625
3375		-312.500000		0.390625
3376		-312.500000		0.976563
3377		-312.500000		0.976563
3378		-312.500000		0.000000
3379		-312.500000		0.195313
3380		-312.500000		-0.390625
3381		-312.500000		0.390625
3382		-312.500000		1.171875
3383		-312.500000		0.976563
3384		-312.500000		0.976563
3385		-312.500000		0.585938
3386		-312.500000		1.367188
3387		-312.500000		0.781250
3388		-312.500000		0.976563
3389		-312.500000		-0.195313
3390		-312.500000		1.367188
3391		-312.500000		0.976563
3392		-312.500000		0.390625
3393		-312.500000		0.390625
3394		-312.500000		0.195313
3395		-312.500000		0.585938
3396		-312.500000		0.585938
3397		-312.500000		1.367188
3398		-312.500000		0.781250
3399		-312.500000		0.585938
3400		-312.500000		0.195313
3401		-312.500000		0.000000
3402		-312.500000		0.585938
3403		-312.500000		0.585938
3404		-312.500000		0.781250
3405		-312.500000		0.781250
3406		-312.500000		0.781250
3407		-312.500000		0.195313
3408		-312.500000		0.195313
3409		-312.500000		0.390625
3410		-312.500000		0.585938
3411		-312.500000		1.367188
3412		-312.500000		0.585938
3413		-312.500000		0.781250
3414		-312.500000		-0.195313
3415		-312.500000		0.195313
3416		-312.500000		0.585938
3417		-312.500000		0.781250
3418		-312.500000		2.734375
3419		-312.500000		0.976563
3420		-312.500000		0.390625
3421		-312.500000		-0.390625
3422		-312.500000		-0.195313
3423		-312.500000		0.390625
3424		-312.500000		0.781250
3425		-312.500000		1.367188
3426		-312.500000		0.390625
3427		-312.500000		0.781250
3428		-312.500000		-0.195313
3429		-312.500000		0.390625
3430		-312.500000		0.390625
3431		-312.500000		0.781250
3432		-312.500000		0.781250
3433		-312.500000		0.585938
3434		-312.500000		0.195313
3435		-312.500000		0.000000
3436		-312.500000		0.390625
3437		-312.500000		0.195313
3438		-312.500000		0.390625
3439		-312.500000		0.976563
3440		-312.500000		0.390625
3441		-312.500000		0.781250
3442		-312.500000		-0.195313
3443		-312.500000		0.976563
3444		-312.500000		0.000000
3445		-312.500000		0.390625
3446		-312.500000		0.000000
3447		-312.500000		0.781250
3448		-312.500000		0.390625
3449		-312.500000		0.195313
3450		-312.500000		0.195313
3451		-312.500000		0.195313
3452		-312.500000		0.585938
3453		-312.500000		0.976563
3454		-312.500000		0.390625
3455		-312.500000		0.585938
3456		-312.500000		-0.390625
3457		-312.500000		0.195313
3458		-312.500000		0.000000
3459		-312.500000		1.171875
3460		-312.500000		0.000000
3461		-312.500000		0.976563
3462		-312.500000		0.195313
3463		-312.500000		0.390625
3464		-312.500000		-0.195313
3465		-312.500000		0.585938
3466		-312.500000		0.585938
3467		-312.500000		0.585938
3468		-312.500000		0.390625
3469		-312.500000		0.976563
3470		-312.500000		0.781250
3471		-312.500000		-0.781250
3472		-312.500000		-0.585938
3473		-312.500000		1.171875
3474		-312.500000		0.976563
3475		-312.500000		1.757813
3476		-312.500000		-0.390625
3477		-312.500000		0.976563
3478		-312.500000		0.000000
3479		-312.500000		0.976563
3480		-312.500000		1.171875
3481		-312.500000		1.367188
3482		-312.500000		0.390625
3483		-312.500000		0.390625
3484		-312.500000		-0.195313
3485		-312.500000		0.195313
3486		-312.500000		0.195313
3487		-312.500000		1.367188
3488		-312.500000		0.195313
3489		-312.500000		1.171875
3490		-312.500000		-0.390625
3491		-312.500000		0.781250
3492		-312.500000		-0.195313
3493		-312.500000		0.781250
3494		-312.500000		0.585938
3495		-312.500000		1.171875
3496		-312.500000		0.585938
3497		-312.500000		0.585938
3498		-312.500000		0.000000
3499		-312.500000		0.195313
3500		-312.500000		0.195313
3501		-312.500000		0.976563
3502		-312.500000		0.585938
3503		-312.500000		0.976563
3504		-312.500000		0.000000
3505		-312.500000		0.585938
3506		-312.500000		-0.390625
3507		-312.500000		0.976563
3508		-312.500000		0.781250
3509		-312.500000		1.757813
3510		-312.500000		0.000000
3511		-312.500000		0.390625
3512		-312.500000		-0.390625
3513		-312.500000		0.390625
3514		-312.500000		0.390625
3515		-312.500000		0.976563
3516		-312.500000		0.976563
3517		-312.500000		0.976563
3518		-312.500000		0.195313
3519		-312.500000		0.390625
3520		-312.500000		0.000000
3521		-312.500000		1.367188
3522		-312.500000		0.195313
3523		-312.500000		1.757813
3524		-312.500000		-0.195313
3525		-312.500000		1.171875
3526		-312.500000		-0.195313
3527		-312.500000		0.781250
3528		-312.500000		0.000000
3529		-312.500000		1.171875
3530		-312.500000		0.781250
3531		-312.500000		0.976563
3532		-312.500000		0.781250
3533		-312.500000		0.390625
3534		-312.500000		0.000000
3535		-312.500000		0.781250
3536		-312.500000		0.781250
3537		-312.500000		1.562500
3538		-312.500000		0.390625
3539		-312.500000		0.976563
3540		-312.500000		-0.390625
3541		-312.500000		0.781250
3542		-312.500000		0.000000
3543		-312.500000		1.367188
3544		-312.500000		0.195313
3545		-312.500000		1.562500
