Channel,CH1,CH2
2624,-1406.250000,2.343750
2625,-1406.250000,2.343750
2626,-1406.250000,1.562500
2627,-1406.250000,0.000000
2628,-1406.250000,0.000000
2629,-1406.250000,0.781250
2630,-1406.250000,-1.562500
2631,-1406.250000,-2.343750
2632,-1406.250000,-2.343750
2633,-1406.250000,-3.906250
2634,-1406.250000,-5.468750
2635,-1406.250000,-5.468750
2636,-1406.250000,-5.468750
2637,-1406.250000,-5.468750
2638,-1406.250000,-6.250000
2639,-1406.250000,-5.468750
2640,-1406.250000,-6.250000
2641,-1406.250000,-6.250000
2642,-1406.250000,-4.687500
2643,-1406.250000,-3.125000
2644,-1406.250000,-1.562500
2645,-1406.250000,0.781250
2646,-1406.250000,3.125000
2647,-1406.250000,4.687500
2648,-1406.250000,5.468750
2649,-1406.250000,7.812500
2650,-1406.250000,9.375000
2651,-1406.250000,10.156250
2652,-1406.250000,10.937500
2653,-1406.250000,12.500000
2654,-1406.250000,11.718750
2655,-1406.250000,10.937500
2656,-1406.250000,10.937500
2657,-1406.250000,10.937500
2658,-1406.250000,10.937500
2659,-1406.250000,10.156250
2660,-1406.250000,10.156250
2661,-1406.250000,8.593750
2662,-1406.250000,7.812500
2663,-1406.250000,7.812500
2664,-1406.250000,7.812500
2665,-1406.250000,6.250000
2666,-1406.250000,5.468750
2667,-1406.250000,6.250000
2668,-1406.250000,5.468750
2669,-1406.250000,3.906250
2670,-1406.250000,3.906250
2671,-1406.250000,3.906250
2672,-1406.250000,0.781250
2673,-1406.250000,0.781250
2674,-1406.250000,0.781250
2675,-1406.250000,-0.781250
2676,-1406.250000,-1.562500
2677,-1406.250000,-1.562500
2678,-1406.250000,-3.125000
2679,-1406.250000,-4.687500
2680,-1406.250000,-4.687500
2681,-1406.250000,-3.906250
2682,-1406.250000,-4.687500
2683,-1406.250000,-4.687500
2684,-1406.250000,-3.906250
2685,-1406.250000,-3.906250
2686,-1406.250000,-5.468750
2687,-1406.250000,-3.906250
2688,-1406.250000,-3.125000
2689,-1406.250000,-3.125000
2690,-1406.250000,-1.562500
2691,-1406.250000,0.000000
2692,-1406.250000,0.000000
2693,-1406.250000,0.000000
2694,-1406.250000,1.562500
2695,-1406.250000,1.562500
2696,-1406.250000,2.343750
2697,-1406.250000,2.343750
2698,-1406.250000,3.906250
2699,-1406.250000,3.125000
2700,-1406.250000,1.562500
2701,-1406.250000,2.343750
2702,-1406.250000,0.781250
2703,-1406.250000,-1.562500
2704,-1406.250000,-2.343750
2705,-1406.250000,-2.343750
2706,-1406.250000,-3.125000
2707,-1406.250000,-4.687500
2708,-1406.250000,-4.687500
2709,-1406.250000,-5.468750
2710,-1406.250000,-7.031250
2711,-1406.250000,-6.250000
2712,-1406.250000,-4.687500
2713,-1406.250000,-4.687500
2714,-1406.250000,-4.687500
2715,-1406.250000,-1.562500
2716,-1406.250000,0.000000
2717,-1406.250000,0.781250
2718,-1406.250000,3.125000
2719,-1406.250000,6.250000
2720,-1406.250000,7.031250
2721,-1406.250000,8.593750
2722,-1406.250000,11.718750
2723,-1406.250000,13.281250
2724,-1406.250000,12.500000
2725,-1406.250000,14.062500
2726,-1406.250000,14.843750
2727,-1406.250000,14.843750
2728,-1406.250000,15.625000
2729,-1406.250000,17.187500
2730,-1406.250000,17.187500
2731,-1406.250000,15.625000
2732,-1406.250000,15.625000
2733,-1406.250000,14.843750
2734,-1406.250000,13.281250
2735,-1406.250000,12.500000
2736,-1406.250000,12.500000
2737,-1406.250000,10.937500
2738,-1406.250000,8.593750
2739,-1406.250000,7.031250
2740,-1406.250000,6.250000
2741,-1406.250000,3.125000
2742,-1406.250000,2.343750
2743,-1406.250000,2.343750
2744,-1406.250000,0.781250
2745,-1406.250000,-1.562500
2746,-1406.250000,-1.562500
2747,-1406.250000,-3.125000
2748,-1406.250000,-5.468750
2749,-1406.250000,-7.031250
2750,-1406.250000,-7.031250
2751,-1406.250000,-7.812500
2752,-1406.250000,-7.812500
2753,-1406.250000,-6.250000
2754,-1406.250000,-7.031250
2755,-1406.250000,-7.812500
2756,-1406.250000,-6.250000
2757,-1406.250000,-4.687500
2758,-1406.250000,-5.468750
2759,-1406.250000,-3.906250
2760,-1406.250000,-0.781250
2761,-1406.250000,-0.781250
2762,-1406.250000,-0.781250
2763,-1406.250000,0.781250
2764,-1406.250000,2.343750
2765,-1406.250000,2.343750
2766,-1406.250000,3.906250
2767,-1406.250000,5.468750
2768,-1406.250000,5.468750
2769,-1406.250000,4.687500
2770,-1406.250000,5.468750
2771,-1406.250000,4.687500
2772,-1406.250000,3.125000
2773,-1406.250000,2.343750
2774,-1406.250000,3.125000
2775,-1406.250000,0.781250
2776,-1406.250000,-0.781250
2777,-1406.250000,-1.562500
2778,-1406.250000,-3.125000
2779,-1406.250000,-5.468750
2780,-1406.250000,-6.250000
2781,-1406.250000,-6.250000
2782,-1406.250000,-7.031250
2783,-1406.250000,-7.812500
2784,-1406.250000,-6.250000
2785,-1406.250000,-4.687500
2786,-1406.250000,-3.906250
2787,-1406.250000,-3.125000
2788,-1406.250000,0.000000
2789,-1406.250000,2.343750
2790,-1406.250000,3.906250
2791,-1406.250000,7.812500
2792,-1406.250000,10.156250
2793,-1406.250000,10.937500
2794,-1406.250000,12.500000
2795,-1406.250000,14.843750
2796,-1406.250000,15.625000
2797,-1406.250000,15.625000
2798,-1406.250000,17.187500
2799,-1406.250000,18.750000
2800,-1406.250000,18.750000
2801,-1406.250000,17.187500
2802,-1406.250000,17.187500
2803,-1406.250000,16.406250
2804,-1406.250000,14.843750
2805,-1406.250000,14.062500
2806,-1406.250000,13.281250
2807,-1406.250000,11.718750
2808,-1406.250000,10.156250
2809,-1406.250000,8.593750
2810,-1406.250000,6.250000
2811,-1406.250000,4.687500
2812,-1406.250000,3.125000
2813,-1406.250000,2.343750
2814,-1406.250000,0.781250
2815,-1406.250000,0.000000
2816,-1406.250000,0.000000
2817,-1406.250000,-0.781250
2818,-1406.250000,-3.125000
2819,-1406.250000,-3.906250
2820,-1406.250000,-4.687500
2821,-1406.250000,-4.687500
2822,-1406.250000,-5.468750
2823,-1406.250000,-4.687500
2824,-1406.250000,-3.906250
2825,-1406.250000,-4.687500
2826,-1406.250000,-3.906250
2827,-1406.250000,-2.343750
2828,-1406.250000,-2.343750
2829,-1406.250000,-1.562500
2830,-1406.250000,-0.781250
2831,-1406.250000,0.781250
2832,-1406.250000,0.000000
2833,-1406.250000,-0.781250
2834,-1406.250000,0.000000
2835,-1406.250000,-0.781250
2836,-1406.250000,-2.343750
2837,-1406.250000,-2.343750
2838,-1406.250000,-3.125000
2839,-1406.250000,-3.906250
2840,-1406.250000,-4.687500
2841,-1406.250000,-5.468750
2842,-1406.250000,-6.250000
2843,-1406.250000,-8.593750
2844,-1406.250000,-9.375000
2845,-1406.250000,-10.156250
2846,-1406.250000,-11.718750
2847,-1406.250000,-12.500000
2848,-1406.250000,-11.718750
2849,-1406.250000,-11.718750
2850,-1406.250000,-11.718750
2851,-1406.250000,-11.718750
2852,-1406.250000,-10.156250
2853,-1406.250000,-9.375000
2854,-1406.250000,-7.812500
2855,-1406.250000,-3.906250
2856,-1406.250000,-1.562500
2857,-1406.250000,0.000000
2858,-1406.250000,3.125000
2859,-1406.250000,6.250000
2860,-1406.250000,8.593750
2861,-1406.250000,10.937500
2862,-1406.250000,14.843750
2863,-1406.250000,17.187500
2864,-1406.250000,19.531250
2865,-1406.250000,21.875000
2866,-1406.250000,23.437500
2867,-1406.250000,24.218750
2868,-1406.250000,25.000000
2869,-1406.250000,25.781250
2870,-1406.250000,26.562500
2871,-1406.250000,26.562500
2872,-1406.250000,27.343750
2873,-1406.250000,28.125000
2874,-1406.250000,27.343750
2875,-1406.250000,25.781250
2876,-1406.250000,25.000000
2877,-1406.250000,23.437500
2878,-1406.250000,21.093750
2879,-1406.250000,20.312500
2880,-1406.250000,18.750000
2881,-1406.250000,15.625000
2882,-1406.250000,12.500000
2883,-1406.250000,10.937500
2884,-1406.250000,8.593750
2885,-1406.250000,5.468750
2886,-1406.250000,3.125000
2887,-1406.250000,2.343750
2888,-1406.250000,-1.562500
2889,-1406.250000,-4.687500
2890,-1406.250000,-7.031250
2891,-1406.250000,-10.156250
2892,-1406.250000,-14.062500
2893,-1406.250000,-15.625000
2894,-1406.250000,-16.406250
2895,-1406.250000,-17.968750
2896,-1406.250000,-19.531250
2897,-1406.250000,-19.531250
2898,-1406.250000,-19.531250
2899,-1406.250000,-19.531250
2900,-1406.250000,-19.531250
2901,-1406.250000,-18.750000
2902,-1406.250000,-18.750000
2903,-1406.250000,-17.968750
2904,-1406.250000,-16.406250
2905,-1406.250000,-14.843750
2906,-1406.250000,-14.843750
2907,-1406.250000,-14.843750
2908,-1406.250000,-12.500000
2909,-1406.250000,-11.718750
2910,-1406.250000,-10.937500
2911,-1406.250000,-9.375000
2912,-1406.250000,-7.031250
2913,-1406.250000,-7.031250
2914,-1406.250000,-7.031250
2915,-1406.250000,-6.250000
2916,-1406.250000,-5.468750
2917,-1406.250000,-5.468750
2918,-1406.250000,-3.906250
2919,-1406.250000,-2.343750
2920,-1406.250000,-2.343750
2921,-1406.250000,-1.562500
2922,-1406.250000,0.000000
2923,-1406.250000,0.781250
2924,-1406.250000,0.781250
2925,-1406.250000,2.343750
2926,-1406.250000,4.687500
2927,-1406.250000,5.468750
2928,-1406.250000,6.250000
2929,-1406.250000,7.812500
2930,-1406.250000,8.593750
2931,-1406.250000,8.593750
2932,-1406.250000,10.156250
2933,-1406.250000,12.500000
2934,-1406.250000,13.281250
2935,-1406.250000,14.062500
2936,-1406.250000,16.406250
2937,-1406.250000,17.968750
2938,-1406.250000,17.187500
2939,-1406.250000,17.968750
2940,-1406.250000,20.312500
2941,-1406.250000,20.312500
2942,-1406.250000,19.531250
2943,-1406.250000,20.312500
2944,-1406.250000,21.093750
2945,-1406.250000,19.531250
2946,-1406.250000,17.968750
2947,-1406.250000,17.187500
2948,-1406.250000,15.625000
2949,-1406.250000,13.281250
2950,-1406.250000,12.500000
2951,-1406.250000,12.500000
2952,-1406.250000,10.937500
2953,-1406.250000,7.812500
2954,-1406.250000,7.031250
2955,-1406.250000,4.687500
2956,-1406.250000,1.562500
2957,-1406.250000,-1.562500
2958,-1406.250000,-3.125000
2959,-1406.250000,-5.468750
2960,-1406.250000,-9.375000
2961,-1406.250000,-12.500000
2962,-1406.250000,-14.062500
2963,-1406.250000,-17.968750
2964,-1406.250000,-21.093750
2965,-1406.250000,-22.656250
2966,-1406.250000,-22.656250
2967,-1406.250000,-23.437500
2968,-1406.250000,-22.656250
2969,-1406.250000,-21.093750
2970,-1406.250000,-18.750000
2971,-1406.250000,-17.968750
2972,-1406.250000,-14.843750
2973,-1406.250000,-10.156250
2974,-1406.250000,-7.031250
2975,-1406.250000,-4.687500
2976,-1406.250000,-0.781250
2977,-1406.250000,2.343750
2978,-1406.250000,4.687500
2979,-1406.250000,6.250000
2980,-1406.250000,9.375000
2981,-1406.250000,10.937500
2982,-1406.250000,11.718750
2983,-1406.250000,13.281250
2984,-1406.250000,14.843750
2985,-1406.250000,14.062500
2986,-1406.250000,14.062500
2987,-1406.250000,14.062500
2988,-1406.250000,13.281250
2989,-1406.250000,11.718750
2990,-1406.250000,11.718750
2991,-1406.250000,12.500000
2992,-1406.250000,11.718750
2993,-1406.250000,10.156250
2994,-1406.250000,10.156250
2995,-1406.250000,9.375000
2996,-1406.250000,7.812500
2997,-1406.250000,7.812500
2998,-1406.250000,8.593750
2999,-1406.250000,7.812500
3000,-1406.250000,6.250000
3001,-1406.250000,7.031250
3002,-1406.250000,7.031250
3003,-1406.250000,6.250000
3004,-1406.250000,7.031250
3005,-1406.250000,7.812500
3006,-1406.250000,8.593750
3007,-1406.250000,7.812500
3008,-1406.250000,8.593750
3009,-1406.250000,9.375000
3010,-1406.250000,9.375000
3011,-1406.250000,7.812500
3012,-1406.250000,8.593750
3013,-1406.250000,9.375000
3014,-1406.250000,8.593750
3015,-1406.250000,7.812500
3016,-1406.250000,7.031250
3017,-1406.250000,6.250000
3018,-1406.250000,5.468750
3019,-1406.250000,4.687500
3020,-1406.250000,4.687500
3021,-1406.250000,3.906250
3022,-1406.250000,2.343750
3023,-1406.250000,1.562500
3024,-1406.250000,0.781250
3025,-1406.250000,-0.781250
3026,-1406.250000,-3.125000
3027,-1406.250000,-3.906250
3028,-1406.250000,-4.687500
3029,-1406.250000,-6.250000
3030,-1406.250000,-7.812500
3031,-1406.250000,-8.593750
3032,-1406.250000,-9.375000
3033,-1406.250000,-11.718750
3034,-1406.250000,-12.500000
3035,-1406.250000,-11.718750
3036,-1406.250000,-11.718750
3037,-1406.250000,-11.718750
3038,-1406.250000,-11.718750
3039,-1406.250000,-10.156250
3040,-1406.250000,-9.375000
3041,-1406.250000,-8.593750
3042,-1406.250000,-7.031250
3043,-1406.250000,-4.687500
3044,-1406.250000,-3.125000
3045,-1406.250000,-1.562500
3046,-1406.250000,0.781250
3047,-1406.250000,1.562500
3048,-1406.250000,3.125000
3049,-1406.250000,4.687500
3050,-1406.250000,7.031250
3051,-1406.250000,7.812500
3052,-1406.250000,9.375000
3053,-1406.250000,11.718750
3054,-1406.250000,13.281250
3055,-1406.250000,12.500000
3056,-1406.250000,13.281250
3057,-1406.250000,14.843750
3058,-1406.250000,14.843750
3059,-1406.250000,14.062500
3060,-1406.250000,14.843750
3061,-1406.250000,15.625000
3062,-1406.250000,14.843750
3063,-1406.250000,14.062500
3064,-1406.250000,14.843750
3065,-1406.250000,14.843750
3066,-1406.250000,13.281250
3067,-1406.250000,13.281250
3068,-1406.250000,12.500000
3069,-1406.250000,10.937500
3070,-1406.250000,8.593750
3071,-1406.250000,7.031250
3072,-1406.250000,5.468750
3073,-1406.250000,3.125000
3074,-1406.250000,0.781250
3075,-1406.250000,0.000000
3076,-1406.250000,-0.781250
3077,-1406.250000,-2.343750
3078,-1406.250000,-5.468750
3079,-1406.250000,-6.250000
3080,-1406.250000,-7.031250
3081,-1406.250000,-9.375000
3082,-1406.250000,-9.375000
3083,-1406.250000,-8.593750
3084,-1406.250000,-9.375000
3085,-1406.250000,-9.375000
3086,-1406.250000,-8.593750
3087,-1406.250000,-7.812500
3088,-1406.250000,-7.812500
3089,-1406.250000,-7.812500
3090,-1406.250000,-5.468750
3091,-1406.250000,-4.687500
3092,-1406.250000,-4.687500
3093,-1406.250000,-3.906250
3094,-1406.250000,-3.906250
3095,-1406.250000,-4.687500
3096,-1406.250000,-6.250000
3097,-1406.250000,-7.031250
3098,-1406.250000,-7.031250
3099,-1406.250000,-8.593750
3100,-1406.250000,-9.375000
3101,-1406.250000,-8.593750
3102,-1406.250000,-9.375000
3103,-1406.250000,-11.718750
3104,-1406.250000,-12.500000
3105,-1406.250000,-11.718750
3106,-1406.250000,-12.500000
3107,-1406.250000,-11.718750
3108,-1406.250000,-10.156250
3109,-1406.250000,-8.593750
3110,-1406.250000,-8.593750
3111,-1406.250000,-7.031250
3112,-1406.250000,-4.687500
3113,-1406.250000,-3.906250
3114,-1406.250000,-2.343750
3115,-1406.250000,0.000000
3116,-1406.250000,3.125000
3117,-1406.250000,3.125000
3118,-1406.250000,5.468750
3119,-1406.250000,7.812500
3120,-1406.250000,8.593750
3121,-1406.250000,9.375000
3122,-1406.250000,10.937500
3123,-1406.250000,13.281250
3124,-1406.250000,13.281250
3125,-1406.250000,14.062500
3126,-1406.250000,14.843750
3127,-1406.250000,14.843750
3128,-1406.250000,13.281250
3129,-1406.250000,13.281250
3130,-1406.250000,13.281250
3131,-1406.250000,12.500000
3132,-1406.250000,12.500000
3133,-1406.250000,11.718750
3134,-1406.250000,11.718750
3135,-1406.250000,9.375000
3136,-1406.250000,8.593750
3137,-1406.250000,8.593750
3138,-1406.250000,7.812500
3139,-1406.250000,7.031250
3140,-1406.250000,7.031250
3141,-1406.250000,6.250000
3142,-1406.250000,4.687500
3143,-1406.250000,3.906250
3144,-1406.250000,3.906250
3145,-1406.250000,3.125000
3146,-1406.250000,2.343750
3147,-1406.250000,2.343750
3148,-1406.250000,3.125000
3149,-1406.250000,1.562500
3150,-1406.250000,0.781250
3151,-1406.250000,0.781250
3152,-1406.250000,0.000000
3153,-1406.250000,-1.562500
3154,-1406.250000,-1.562500
3155,-1406.250000,-1.562500
3156,-1406.250000,-2.343750
3157,-1406.250000,-3.906250
3158,-1406.250000,-4.687500
3159,-1406.250000,-5.468750
3160,-1406.250000,-6.250000
3161,-1406.250000,-6.250000
3162,-1406.250000,-7.031250
3163,-1406.250000,-7.812500
3164,-1406.250000,-9.375000
3165,-1406.250000,-10.156250
3166,-1406.250000,-10.937500
3167,-1406.250000,-12.500000
3168,-1406.250000,-13.281250
3169,-1406.250000,-13.281250
3170,-1406.250000,-14.062500
3171,-1406.250000,-14.843750
3172,-1406.250000,-14.062500
3173,-1406.250000,-14.062500
3174,-1406.250000,-14.843750
3175,-1406.250000,-14.062500
3176,-1406.250000,-12.500000
3177,-1406.250000,-11.718750
3178,-1406.250000,-10.937500
3179,-1406.250000,-9.375000
3180,-1406.250000,-7.031250
3181,-1406.250000,-6.250000
3182,-1406.250000,-4.687500
3183,-1406.250000,-2.343750
3184,-1406.250000,0.000000
3185,-1406.250000,0.781250
3186,-1406.250000,3.125000
3187,-1406.250000,6.250000
3188,-1406.250000,7.031250
3189,-1406.250000,7.812500
3190,-1406.250000,9.375000
3191,-1406.250000,10.937500
3192,-1406.250000,11.718750
3193,-1406.250000,12.500000
3194,-1406.250000,14.843750
3195,-1406.250000,15.625000
3196,-1406.250000,15.625000
3197,-1406.250000,17.187500
3198,-1406.250000,17.187500
3199,-1406.250000,16.406250
3200,-1406.250000,16.406250
3201,-1406.250000,16.406250
3202,-1406.250000,16.406250
3203,-1406.250000,15.625000
3204,-1406.250000,14.843750
3205,-1406.250000,14.843750
3206,-1406.250000,14.062500
3207,-1406.250000,11.718750
3208,-1406.250000,10.937500
3209,-1406.250000,10.937500
3210,-1406.250000,8.593750
3211,-1406.250000,7.031250
3212,-1406.250000,7.031250
3213,-1406.250000,6.250000
3214,-1406.250000,3.906250
3215,-1406.250000,3.125000
3216,-1406.250000,1.562500
3217,-1406.250000,-0.781250
3218,-1406.250000,-2.343750
3219,-1406.250000,-3.125000
3220,-1406.250000,-3.906250
3221,-1406.250000,-4.687500
3222,-1406.250000,-7.031250
3223,-1406.250000,-7.031250
3224,-1406.250000,-7.812500
3225,-1406.250000,-8.593750
3226,-1406.250000,-8.593750
3227,-1406.250000,-7.812500
3228,-1406.250000,-8.593750
3229,-1406.250000,-9.375000
3230,-1406.250000,-8.593750
3231,-1406.250000,-7.812500
3232,-1406.250000,-8.593750
3233,-1406.250000,-9.375000
3234,-1406.250000,-7.812500
3235,-1406.250000,-7.812500
3236,-1406.250000,-7.812500
3237,-1406.250000,-7.812500
3238,-1406.250000,-7.031250
3239,-1406.250000,-7.031250
3240,-1406.250000,-7.812500
3241,-1406.250000,-6.250000
3242,-1406.250000,-5.468750
3243,-1406.250000,-5.468750
3244,-1406.250000,-4.687500
3245,-1406.250000,-3.125000
3246,-1406.250000,-3.906250
3247,-1406.250000,-4.687500
3248,-1406.250000,-3.906250
3249,-1406.250000,-3.125000
3250,-1406.250000,-3.125000
3251,-1406.250000,-2.343750
3252,-1406.250000,-0.781250
3253,-1406.250000,-0.781250
3254,-1406.250000,-0.781250
3255,-1406.250000,0.781250
3256,-1406.250000,1.562500
3257,-1406.250000,1.562500
3258,-1406.250000,3.906250
3259,-1406.250000,5.468750
3260,-1406.250000,6.250000
3261,-1406.250000,5.468750
3262,-1406.250000,7.031250
3263,-1406.250000,7.812500
3264,-1406.250000,7.031250
3265,-1406.250000,7.812500
3266,-1406.250000,9.375000
3267,-1406.250000,10.156250
3268,-1406.250000,10.156250
3269,-1406.250000,10.937500
3270,-1406.250000,11.718750
3271,-1406.250000,10.937500
3272,-1406.250000,10.937500
3273,-1406.250000,11.718750
3274,-1406.250000,11.718750
3275,-1406.250000,10.156250
3276,-1406.250000,10.937500
3277,-1406.250000,10.937500
3278,-1406.250000,9.375000
3279,-1406.250000,7.812500
3280,-1406.250000,7.812500
3281,-1406.250000,7.031250
3282,-1406.250000,5.468750
3283,-1406.250000,5.468750
3284,-1406.250000,4.687500
3285,-1406.250000,3.125000
3286,-1406.250000,1.562500
3287,-1406.250000,1.562500
3288,-1406.250000,0.781250
3289,-1406.250000,0.000000
3290,-1406.250000,0.000000
3291,-1406.250000,0.781250
3292,-1406.250000,0.781250
3293,-1406.250000,0.000000
3294,-1406.250000,0.000000
3295,-1406.250000,0.000000
3296,-1406.250000,-0.781250
3297,-1406.250000,0.000000
3298,-1406.250000,0.000000
3299,-1406.250000,-0.781250
3300,-1406.250000,-2.343750
3301,-1406.250000,-2.343750
3302,-1406.250000,-3.906250
3303,-1406.250000,-6.250000
3304,-1406.250000,-7.031250
3305,-1406.250000,-7.031250
3306,-1406.250000,-8.593750
3307,-1406.250000,-9.375000
3308,-1406.250000,-10.156250
3309,-1406.250000,-10.156250
3310,-1406.250000,-12.500000
3311,-1406.250000,-12.500000
3312,-1406.250000,-11.718750
3313,-1406.250000,-10.937500
3314,-1406.250000,-10.937500
3315,-1406.250000,-9.375000
3316,-1406.250000,-7.812500
3317,-1406.250000,-7.812500
3318,-1406.250000,-7.031250
3319,-1406.250000,-5.468750
3320,-1406.250000,-3.906250
3321,-1406.250000,-2.343750
3322,-1406.250000,0.000000
3323,-1406.250000,2.343750
3324,-1406.250000,3.125000
3325,-1406.250000,4.687500
3326,-1406.250000,7.031250
3327,-1406.250000,9.375000
3328,-1406.250000,10.156250
3329,-1406.250000,12.500000
3330,-1406.250000,14.843750
3331,-1406.250000,14.843750
3332,-1406.250000,15.625000
3333,-1406.250000,16.406250
3334,-1406.250000,16.406250
3335,-1406.250000,16.406250
3336,-1406.250000,17.187500
3337,-1406.250000,18.750000
3338,-1406.250000,17.968750
3339,-1406.250000,17.187500
3340,-1406.250000,17.187500
3341,-1406.250000,16.406250
3342,-1406.250000,14.062500
3343,-1406.250000,13.281250
3344,-1406.250000,12.500000
3345,-1406.250000,10.156250
3346,-1406.250000,8.593750
3347,-1406.250000,7.031250
3348,-1406.250000,5.468750
3349,-1406.250000,2.343750
3350,-1406.250000,0.781250
3351,-1406.250000,-0.781250
3352,-1406.250000,-2.343750
3353,-1406.250000,-4.687500
3354,-1406.250000,-4.687500
3355,-1406.250000,-6.250000
3356,-1406.250000,-8.593750
3357,-1406.250000,-9.375000
3358,-1406.250000,-9.375000
3359,-1406.250000,-10.937500
3360,-1406.250000,-10.156250
3361,-1406.250000,-8.593750
3362,-1406.250000,-8.593750
3363,-1406.250000,-8.593750
3364,-1406.250000,-7.812500
3365,-1406.250000,-6.250000
3366,-1406.250000,-6.250000
3367,-1406.250000,-4.687500
3368,-1406.250000,-3.125000
3369,-1406.250000,-2.343750
3370,-1406.250000,-2.343750
3371,-1406.250000,-0.781250
3372,-1406.250000,0.000000
3373,-1406.250000,0.000000
3374,-1406.250000,0.781250
3375,-1406.250000,2.343750
3376,-1406.250000,3.125000
3377,-1406.250000,3.125000
3378,-1406.250000,4.687500
3379,-1406.250000,5.468750
3380,-1406.250000,4.687500
3381,-1406.250000,4.687500
3382,-1406.250000,5.468750
3383,-1406.250000,4.687500
3384,-1406.250000,3.906250
3385,-1406.250000,3.125000
3386,-1406.250000,1.562500
3387,-1406.250000,-0.781250
3388,-1406.250000,-1.562500
3389,-1406.250000,-3.125000
3390,-1406.250000,-4.687500
3391,-1406.250000,-4.687500
3392,-1406.250000,-4.687500
3393,-1406.250000,-6.250000
3394,-1406.250000,-6.250000
3395,-1406.250000,-6.250000
3396,-1406.250000,-6.250000
3397,-1406.250000,-6.250000
3398,-1406.250000,-4.687500
3399,-1406.250000,-3.906250
3400,-1406.250000,-4.687500
3401,-1406.250000,-4.687500
3402,-1406.250000,-3.125000
3403,-1406.250000,-3.906250
3404,-1406.250000,-3.906250
3405,-1406.250000,-3.125000
3406,-1406.250000,-3.125000
3407,-1406.250000,-3.906250
3408,-1406.250000,-4.687500
3409,-1406.250000,-3.906250
3410,-1406.250000,-5.468750
3411,-1406.250000,-6.250000
3412,-1406.250000,-4.687500
3413,-1406.250000,-5.468750
3414,-1406.250000,-6.250000
3415,-1406.250000,-5.468750
3416,-1406.250000,-6.250000
3417,-1406.250000,-7.031250
3418,-1406.250000,-7.812500
3419,-1406.250000,-7.031250
3420,-1406.250000,-7.031250
3421,-1406.250000,-7.812500
3422,-1406.250000,-7.031250
3423,-1406.250000,-5.468750
3424,-1406.250000,-7.031250
3425,-1406.250000,-6.250000
3426,-1406.250000,-4.687500
3427,-1406.250000,-5.468750
3428,-1406.250000,-4.687500
3429,-1406.250000,-2.343750
3430,-1406.250000,-0.781250
3431,-1406.250000,-0.781250
3432,-1406.250000,0.781250
3433,-1406.250000,3.125000
3434,-1406.250000,3.906250
3435,-1406.250000,6.250000
3436,-1406.250000,8.593750
3437,-1406.250000,9.375000
3438,-1406.250000,10.156250
3439,-1406.250000,11.718750
3440,-1406.250000,13.281250
3441,-1406.250000,13.281250
3442,-1406.250000,14.062500
3443,-1406.250000,15.625000
3444,-1406.250000,14.843750
3445,-1406.250000,14.843750
3446,-1406.250000,14.843750
3447,-1406.250000,13.281250
3448,-1406.250000,11.718750
3449,-1406.250000,10.937500
3450,-1406.250000,10.156250
3451,-1406.250000,7.812500
3452,-1406.250000,5.468750
3453,-1406.250000,4.687500
3454,-1406.250000,1.562500
3455,-1406.250000,-0.781250
3456,-1406.250000,-1.562500
3457,-1406.250000,-3.125000
3458,-1406.250000,-4.687500
3459,-1406.250000,-5.468750
3460,-1406.250000,-5.468750
3461,-1406.250000,-7.812500
3462,-1406.250000,-9.375000
3463,-1406.250000,-9.375000
3464,-1406.250000,-10.937500
3465,-1406.250000,-11.718750
3466,-1406.250000,-10.937500
3467,-1406.250000,-10.156250
3468,-1406.250000,-10.156250
3469,-1406.250000,-10.156250
3470,-1406.250000,-8.593750
3471,-1406.250000,-7.812500
3472,-1406.250000,-7.031250
3473,-1406.250000,-4.687500
3474,-1406.250000,-2.343750
3475,-1406.250000,-0.781250
3476,-1406.250000,0.781250
3477,-1406.250000,3.125000
3478,-1406.250000,3.906250
3479,-1406.250000,4.687500
3480,-1406.250000,7.812500
3481,-1406.250000,10.156250
3482,-1406.250000,11.718750
3483,-1406.250000,13.281250
3484,-1406.250000,14.843750
3485,-1406.250000,15.625000
3486,-1406.250000,14.843750
3487,-1406.250000,15.625000
3488,-1406.250000,16.406250
3489,-1406.250000,15.625000
3490,-1406.250000,14.843750
3491,-1406.250000,14.062500
3492,-1406.250000,11.718750
3493,-1406.250000,9.375000
3494,-1406.250000,7.812500
3495,-1406.250000,5.468750
3496,-1406.250000,1.562500
3497,-1406.250000,0.000000
3498,-1406.250000,-2.343750
3499,-1406.250000,-4.687500
3500,-1406.250000,-8.593750
3501,-1406.250000,-10.156250
3502,-1406.250000,-11.718750
3503,-1406.250000,-14.062500
3504,-1406.250000,-13.281250
3505,-1406.250000,-12.500000
3506,-1406.250000,-12.500000
3507,-1406.250000,-11.718750
3508,-1406.250000,-9.375000
3509,-1406.250000,-9.375000
3510,-1406.250000,-8.593750
3511,-1406.250000,-6.250000
3512,-1406.250000,-4.687500
3513,-1406.250000,-3.125000
3514,-1406.250000,-0.781250
3515,-1406.250000,1.562500
3516,-1406.250000,1.562500
3517,-1406.250000,1.562500
3518,-1406.250000,3.125000
3519,-1406.250000,3.125000
3520,-1406.250000,3.125000
3521,-1406.250000,3.906250
3522,-1406.250000,3.906250
3523,-1406.250000,2.343750
3524,-1406.250000,0.781250
3525,-1406.250000,0.781250
3526,-1406.250000,-0.781250
3527,-1406.250000,-1.562500
