Channel,CH1,CH2
1819,-1406.250000,7.812500
1820,-1406.250000,7.812500
1821,-1406.250000,10.156250
1822,-1406.250000,10.937500
1823,-1406.250000,10.937500
1824,-1406.250000,10.937500
1825,-1406.250000,12.500000
1826,-1406.250000,12.500000
1827,-1406.250000,12.500000
1828,-1406.250000,13.281250
1829,-1406.250000,14.062500
1830,-1406.250000,14.062500
1831,-1406.250000,14.843750
1832,-1406.250000,15.625000
1833,-1406.250000,17.187500
1834,-1406.250000,17.187500
1835,-1406.250000,17.968750
1836,-1406.250000,19.531250
1837,-1406.250000,20.312500
1838,-1406.250000,20.312500
1839,-1406.250000,21.093750
1840,-1406.250000,21.875000
1841,-1406.250000,22.656250
1842,-1406.250000,22.656250
1843,-1406.250000,21.875000
1844,-1406.250000,23.437500
1845,-1406.250000,25.000000
1846,-1406.250000,24.218750
1847,-1406.250000,24.218750
1848,-1406.250000,25.781250
1849,-1406.250000,26.562500
1850,-1406.250000,26.562500
1851,-1406.250000,26.562500
1852,-1406.250000,27.343750
1853,-1406.250000,28.906250
1854,-1406.250000,28.125000
1855,-1406.250000,27.343750
1856,-1406.250000,28.125000
1857,-1406.250000,28.125000
1858,-1406.250000,28.125000
1859,-1406.250000,27.343750
1860,-1406.250000,27.343750
1861,-1406.250000,27.343750
1862,-1406.250000,27.343750
1863,-1406.250000,27.343750
1864,-1406.250000,27.343750
1865,-1406.250000,27.343750
1866,-1406.250000,28.125000
1867,-1406.250000,26.562500
1868,-1406.250000,27.343750
1869,-1406.250000,26.562500
1870,-1406.250000,26.562500
1871,-1406.250000,25.000000
1872,-1406.250000,25.000000
1873,-1406.250000,25.000000
1874,-1406.250000,23.437500
1875,-1406.250000,23.437500
1876,-1406.250000,23.437500
1877,-1406.250000,23.437500
1878,-1406.250000,21.875000
1879,-1406.250000,21.875000
1880,-1406.250000,21.875000
1881,-1406.250000,22.656250
1882,-1406.250000,21.093750
1883,-1406.250000,19.531250
1884,-1406.250000,19.531250
1885,-1406.250000,19.531250
1886,-1406.250000,17.968750
1887,-1406.250000,17.187500
1888,-1406.250000,16.406250
1889,-1406.250000,16.406250
1890,-1406.250000,14.843750
1891,-1406.250000,14.062500
1892,-1406.250000,14.062500
1893,-1406.250000,13.281250
1894,-1406.250000,13.281250
1895,-1406.250000,11.718750
1896,-1406.250000,11.718750
1897,-1406.250000,11.718750
1898,-1406.250000,10.156250
1899,-1406.250000,9.375000
1900,-1406.250000,9.375000
1901,-1406.250000,7.812500
1902,-1406.250000,7.031250
1903,-1406.250000,5.468750
1904,-1406.250000,5.468750
1905,-1406.250000,4.687500
1906,-1406.250000,3.906250
1907,-1406.250000,2.343750
1908,-1406.250000,3.125000
1909,-1406.250000,2.343750
1910,-1406.250000,1.562500
1911,-1406.250000,0.000000
1912,-1406.250000,0.781250
1913,-1406.250000,0.781250
1914,-1406.250000,-0.781250
1915,-1406.250000,-2.343750
1916,-1406.250000,-2.343750
1917,-1406.250000,-2.343750
1918,-1406.250000,-3.906250
1919,-1406.250000,-5.468750
1920,-1406.250000,-5.468750
1921,-1406.250000,-5.468750
1922,-1406.250000,-6.250000
1923,-1406.250000,-7.031250
1924,-1406.250000,-7.031250
1925,-1406.250000,-7.031250
1926,-1406.250000,-7.812500
1927,-1406.250000,-8.593750
1928,-1406.250000,-7.812500
1929,-1406.250000,-8.593750
1930,-1406.250000,-9.375000
1931,-1406.250000,-10.156250
1932,-1406.250000,-10.156250
1933,-1406.250000,-10.156250
1934,-1406.250000,-11.718750
1935,-1406.250000,-12.500000
1936,-1406.250000,-11.718750
1937,-1406.250000,-11.718750
1938,-1406.250000,-12.500000
1939,-1406.250000,-13.281250
1940,-1406.250000,-11.718750
1941,-1406.250000,-11.718750
1942,-1406.250000,-13.281250
1943,-1406.250000,-14.062500
1944,-1406.250000,-13.281250
1945,-1406.250000,-13.281250
1946,-1406.250000,-14.843750
1947,-1406.250000,-15.625000
1948,-1406.250000,-15.625000
1949,-1406.250000,-14.843750
1950,-1406.250000,-15.625000
1951,-1406.250000,-16.406250
1952,-1406.250000,-16.406250
1953,-1406.250000,-15.625000
1954,-1406.250000,-15.625000
1955,-1406.250000,-16.406250
1956,-1406.250000,-15.625000
1957,-1406.250000,-15.625000
1958,-1406.250000,-15.625000
1959,-1406.250000,-16.406250
1960,-1406.250000,-15.625000
1961,-1406.250000,-16.406250
1962,-1406.250000,-16.406250
1963,-1406.250000,-17.187500
1964,-1406.250000,-15.625000
1965,-1406.250000,-16.406250
1966,-1406.250000,-16.406250
1967,-1406.250000,-16.406250
1968,-1406.250000,-14.843750
1969,-1406.250000,-14.843750
1970,-1406.250000,-14.843750
1971,-1406.250000,-14.843750
1972,-1406.250000,-14.062500
1973,-1406.250000,-13.281250
1974,-1406.250000,-14.843750
1975,-1406.250000,-15.625000
1976,-1406.250000,-14.062500
1977,-1406.250000,-14.062500
1978,-1406.250000,-14.843750
1979,-1406.250000,-14.843750
1980,-1406.250000,-13.281250
1981,-1406.250000,-12.500000
1982,-1406.250000,-11.718750
1983,-1406.250000,-12.500000
1984,-1406.250000,-10.937500
1985,-1406.250000,-10.937500
1986,-1406.250000,-10.156250
1987,-1406.250000,-10.156250
1988,-1406.250000,-10.156250
1989,-1406.250000,-9.375000
1990,-1406.250000,-9.375000
1991,-1406.250000,-9.375000
1992,-1406.250000,-8.593750
1993,-1406.250000,-7.812500
1994,-1406.250000,-7.812500
1995,-1406.250000,-8.593750
1996,-1406.250000,-7.031250
1997,-1406.250000,-7.812500
1998,-1406.250000,-7.812500
1999,-1406.250000,-7.031250
2000,-1406.250000,-5.468750
2001,-1406.250000,-5.468750
2002,-1406.250000,-6.250000
2003,-1406.250000,-6.250000
2004,-1406.250000,-4.687500
2005,-1406.250000,-4.687500
2006,-1406.250000,-5.468750
2007,-1406.250000,-6.250000
2008,-1406.250000,-4.687500
2009,-1406.250000,-4.687500
2010,-1406.250000,-4.687500
2011,-1406.250000,-4.687500
2012,-1406.250000,-3.125000
2013,-1406.250000,-3.125000
2014,-1406.250000,-2.343750
2015,-1406.250000,-3.125000
2016,-1406.250000,-2.343750
2017,-1406.250000,-1.562500
2018,-1406.250000,-2.343750
2019,-1406.250000,-2.343750
2020,-1406.250000,-1.562500
2021,-1406.250000,-1.562500
2022,-1406.250000,-2.343750
2023,-1406.250000,-2.343750
2024,-1406.250000,-1.562500
2025,-1406.250000,-1.562500
2026,-1406.250000,-1.562500
2027,-1406.250000,-1.562500
2028,-1406.250000,0.000000
2029,-1406.250000,0.000000
2030,-1406.250000,-0.781250
2031,-1406.250000,-0.781250
2032,-1406.250000,0.000000
2033,-1406.250000,0.781250
2034,-1406.250000,-0.781250
2035,-1406.250000,-0.781250
2036,-1406.250000,-0.781250
2037,-1406.250000,0.000000
2038,-1406.250000,-0.781250
2039,-1406.250000,-1.562500
2040,-1406.250000,-0.781250
2041,-1406.250000,0.000000
2042,-1406.250000,-0.781250
2043,-1406.250000,0.000000
2044,-1406.250000,-0.781250
2045,-1406.250000,0.781250
2046,-1406.250000,-1.562500
2047,-1406.250000,-0.781250
2048,-1406.250000,-0.781250
2049,-1406.250000,-1.562500
2050,-1406.250000,-0.781250
2051,-1406.250000,-2.343750
2052,-1406.250000,-1.562500
2053,-1406.250000,-2.343750
2054,-1406.250000,-2.343750
2055,-1406.250000,-2.343750
2056,-1406.250000,-1.562500
2057,-1406.250000,-1.562500
2058,-1406.250000,-3.125000
2059,-1406.250000,-3.125000
2060,-1406.250000,-1.562500
2061,-1406.250000,-2.343750
2062,-1406.250000,-3.125000
2063,-1406.250000,-3.906250
2064,-1406.250000,-3.125000
2065,-1406.250000,-3.125000
2066,-1406.250000,-4.687500
2067,-1406.250000,-4.687500
2068,-1406.250000,-4.687500
2069,-1406.250000,-3.906250
2070,-1406.250000,-4.687500
2071,-1406.250000,-4.687500
2072,-1406.250000,-3.906250
2073,-1406.250000,-3.125000
2074,-1406.250000,-3.906250
2075,-1406.250000,-4.687500
2076,-1406.250000,-4.687500
2077,-1406.250000,-4.687500
2078,-1406.250000,-5.468750
2079,-1406.250000,-6.250000
2080,-1406.250000,-5.468750
2081,-1406.250000,-5.468750
2082,-1406.250000,-6.250000
2083,-1406.250000,-6.250000
2084,-1406.250000,-5.468750
2085,-1406.250000,-6.250000
2086,-1406.250000,-6.250000
2087,-1406.250000,-6.250000
2088,-1406.250000,-5.468750
2089,-1406.250000,-5.468750
2090,-1406.250000,-6.250000
2091,-1406.250000,-7.031250
2092,-1406.250000,-5.468750
2093,-1406.250000,-6.250000
2094,-1406.250000,-7.031250
2095,-1406.250000,-7.812500
2096,-1406.250000,-7.031250
2097,-1406.250000,-6.250000
2098,-1406.250000,-7.812500
2099,-1406.250000,-7.812500
2100,-1406.250000,-7.031250
2101,-1406.250000,-6.250000
2102,-1406.250000,-7.031250
2103,-1406.250000,-7.812500
2104,-1406.250000,-6.250000
2105,-1406.250000,-6.250000
2106,-1406.250000,-6.250000
2107,-1406.250000,-7.031250
2108,-1406.250000,-6.250000
2109,-1406.250000,-6.250000
2110,-1406.250000,-6.250000
2111,-1406.250000,-7.031250
2112,-1406.250000,-6.250000
2113,-1406.250000,-5.468750
2114,-1406.250000,-6.250000
2115,-1406.250000,-5.468750
2116,-1406.250000,-4.687500
2117,-1406.250000,-3.906250
2118,-1406.250000,-3.906250
2119,-1406.250000,-3.906250
2120,-1406.250000,-2.343750
2121,-1406.250000,-2.343750
2122,-1406.250000,-2.343750
2123,-1406.250000,-2.343750
2124,-1406.250000,-1.562500
2125,-1406.250000,-0.781250
2126,-1406.250000,-1.562500
2127,-1406.250000,-1.562500
2128,-1406.250000,0.000000
2129,-1406.250000,0.781250
2130,-1406.250000,0.781250
2131,-1406.250000,1.562500
2132,-1406.250000,2.343750
2133,-1406.250000,3.906250
2134,-1406.250000,3.906250
2135,-1406.250000,3.906250
2136,-1406.250000,4.687500
2137,-1406.250000,6.250000
2138,-1406.250000,5.468750
2139,-1406.250000,5.468750
2140,-1406.250000,6.250000
2141,-1406.250000,7.031250
2142,-1406.250000,7.031250
2143,-1406.250000,7.031250
2144,-1406.250000,8.593750
2145,-1406.250000,9.375000
2146,-1406.250000,10.156250
2147,-1406.250000,10.156250
2148,-1406.250000,11.718750
2149,-1406.250000,12.500000
2150,-1406.250000,11.718750
2151,-1406.250000,11.718750
2152,-1406.250000,13.281250
2153,-1406.250000,13.281250
2154,-1406.250000,12.500000
2155,-1406.250000,12.500000
2156,-1406.250000,14.062500
2157,-1406.250000,14.062500
2158,-1406.250000,14.062500
2159,-1406.250000,14.062500
2160,-1406.250000,15.625000
2161,-1406.250000,16.406250
2162,-1406.250000,15.625000
2163,-1406.250000,15.625000
2164,-1406.250000,16.406250
2165,-1406.250000,17.187500
2166,-1406.250000,17.187500
2167,-1406.250000,16.406250
2168,-1406.250000,16.406250
2169,-1406.250000,17.187500
2170,-1406.250000,18.750000
2171,-1406.250000,16.406250
2172,-1406.250000,17.968750
2173,-1406.250000,16.406250
2174,-1406.250000,17.187500
2175,-1406.250000,16.406250
2176,-1406.250000,17.968750
2177,-1406.250000,17.968750
2178,-1406.250000,17.187500
2179,-1406.250000,17.187500
2180,-1406.250000,17.187500
2181,-1406.250000,17.187500
2182,-1406.250000,16.406250
2183,-1406.250000,15.625000
2184,-1406.250000,16.406250
2185,-1406.250000,16.406250
2186,-1406.250000,14.843750
2187,-1406.250000,14.062500
2188,-1406.250000,14.843750
2189,-1406.250000,14.843750
2190,-1406.250000,14.062500
2191,-1406.250000,13.281250
2192,-1406.250000,14.062500
2193,-1406.250000,14.843750
2194,-1406.250000,13.281250
2195,-1406.250000,11.718750
2196,-1406.250000,11.718750
2197,-1406.250000,12.500000
2198,-1406.250000,10.937500
2199,-1406.250000,10.156250
2200,-1406.250000,9.375000
2201,-1406.250000,9.375000
2202,-1406.250000,8.593750
2203,-1406.250000,7.812500
2204,-1406.250000,7.812500
2205,-1406.250000,7.812500
2206,-1406.250000,7.031250
2207,-1406.250000,6.250000
2208,-1406.250000,7.031250
2209,-1406.250000,7.031250
2210,-1406.250000,6.250000
2211,-1406.250000,4.687500
2212,-1406.250000,4.687500
2213,-1406.250000,3.906250
2214,-1406.250000,2.343750
2215,-1406.250000,2.343750
2216,-1406.250000,1.562500
2217,-1406.250000,2.343750
2218,-1406.250000,0.781250
2219,-1406.250000,0.781250
2220,-1406.250000,0.000000
2221,-1406.250000,1.562500
2222,-1406.250000,-0.781250
2223,-1406.250000,-0.781250
2224,-1406.250000,-0.781250
2225,-1406.250000,0.000000
2226,-1406.250000,-0.781250
2227,-1406.250000,-2.343750
2228,-1406.250000,-2.343750
2229,-1406.250000,-2.343750
2230,-1406.250000,-3.125000
2231,-1406.250000,-4.687500
2232,-1406.250000,-3.906250
2233,-1406.250000,-3.906250
2234,-1406.250000,-3.906250
2235,-1406.250000,-4.687500
2236,-1406.250000,-3.906250
2237,-1406.250000,-3.906250
2238,-1406.250000,-4.687500
2239,-1406.250000,-4.687500
2240,-1406.250000,-4.687500
2241,-1406.250000,-4.687500
2242,-1406.250000,-5.468750
2243,-1406.250000,-5.468750
2244,-1406.250000,-5.468750
2245,-1406.250000,-5.468750
2246,-1406.250000,-6.250000
2247,-1406.250000,-6.250000
2248,-1406.250000,-5.468750
2249,-1406.250000,-4.687500
2250,-1406.250000,-5.468750
2251,-1406.250000,-5.468750
2252,-1406.250000,-4.687500
2253,-1406.250000,-3.125000
2254,-1406.250000,-3.906250
2255,-1406.250000,-4.687500
2256,-1406.250000,-3.906250
2257,-1406.250000,-3.125000
2258,-1406.250000,-3.906250
2259,-1406.250000,-4.687500
2260,-1406.250000,-3.125000
2261,-1406.250000,-3.125000
2262,-1406.250000,-3.125000
2263,-1406.250000,-3.125000
2264,-1406.250000,-2.343750
2265,-1406.250000,-0.781250
2266,-1406.250000,-0.781250
2267,-1406.250000,-0.781250
2268,-1406.250000,0.000000
2269,-1406.250000,0.781250
2270,-1406.250000,0.781250
2271,-1406.250000,0.000000
2272,-1406.250000,1.562500
2273,-1406.250000,1.562500
2274,-1406.250000,0.781250
2275,-1406.250000,0.781250
2276,-1406.250000,1.562500
2277,-1406.250000,2.343750
2278,-1406.250000,2.343750
2279,-1406.250000,1.562500
2280,-1406.250000,3.125000
2281,-1406.250000,3.906250
2282,-1406.250000,3.906250
2283,-1406.250000,3.125000
2284,-1406.250000,4.687500
2285,-1406.250000,5.468750
2286,-1406.250000,3.906250
2287,-1406.250000,3.125000
2288,-1406.250000,4.687500
2289,-1406.250000,5.468750
2290,-1406.250000,4.687500
2291,-1406.250000,3.906250
2292,-1406.250000,4.687500
2293,-1406.250000,5.468750
2294,-1406.250000,5.468750
2295,-1406.250000,4.687500
2296,-1406.250000,5.468750
2297,-1406.250000,7.031250
2298,-1406.250000,6.250000
2299,-1406.250000,5.468750
2300,-1406.250000,6.250000
2301,-1406.250000,6.250000
2302,-1406.250000,5.468750
2303,-1406.250000,4.687500
2304,-1406.250000,5.468750
2305,-1406.250000,4.687500
2306,-1406.250000,3.906250
2307,-1406.250000,3.906250
2308,-1406.250000,3.906250
2309,-1406.250000,4.687500
2310,-1406.250000,3.906250
2311,-1406.250000,3.906250
2312,-1406.250000,4.687500
2313,-1406.250000,4.687500
2314,-1406.250000,3.906250
2315,-1406.250000,3.125000
2316,-1406.250000,3.906250
2317,-1406.250000,3.906250
2318,-1406.250000,2.343750
2319,-1406.250000,1.562500
2320,-1406.250000,1.562500
2321,-1406.250000,2.343750
2322,-1406.250000,0.781250
2323,-1406.250000,-0.781250
2324,-1406.250000,0.781250
2325,-1406.250000,0.781250
2326,-1406.250000,0.000000
2327,-1406.250000,-0.781250
2328,-1406.250000,0.000000
2329,-1406.250000,0.000000
2330,-1406.250000,-0.781250
2331,-1406.250000,-1.562500
2332,-1406.250000,-1.562500
2333,-1406.250000,-2.343750
2334,-1406.250000,-3.125000
2335,-1406.250000,-3.125000
2336,-1406.250000,-3.125000
2337,-1406.250000,-3.125000
2338,-1406.250000,-3.906250
2339,-1406.250000,-3.906250
2340,-1406.250000,-3.125000
2341,-1406.250000,-3.125000
2342,-1406.250000,-3.906250
2343,-1406.250000,-4.687500
2344,-1406.250000,-3.906250
2345,-1406.250000,-3.906250
2346,-1406.250000,-5.468750
2347,-1406.250000,-5.468750
2348,-1406.250000,-4.687500
2349,-1406.250000,-5.468750
2350,-1406.250000,-5.468750
2351,-1406.250000,-7.031250
2352,-1406.250000,-5.468750
2353,-1406.250000,-5.468750
2354,-1406.250000,-5.468750
2355,-1406.250000,-6.250000
2356,-1406.250000,-5.468750
2357,-1406.250000,-4.687500
2358,-1406.250000,-4.687500
2359,-1406.250000,-5.468750
2360,-1406.250000,-4.687500
2361,-1406.250000,-4.687500
2362,-1406.250000,-5.468750
2363,-1406.250000,-5.468750
2364,-1406.250000,-5.468750
2365,-1406.250000,-5.468750
2366,-1406.250000,-5.468750
2367,-1406.250000,-5.468750
2368,-1406.250000,-4.687500
2369,-1406.250000,-4.687500
2370,-1406.250000,-4.687500
2371,-1406.250000,-3.906250
2372,-1406.250000,-3.125000
2373,-1406.250000,-3.125000
2374,-1406.250000,-4.687500
2375,-1406.250000,-3.906250
2376,-1406.250000,-3.125000
2377,-1406.250000,-3.125000
2378,-1406.250000,-4.687500
2379,-1406.250000,-4.687500
2380,-1406.250000,-3.125000
2381,-1406.250000,-3.125000
2382,-1406.250000,-3.906250
2383,-1406.250000,-3.906250
2384,-1406.250000,-3.125000
2385,-1406.250000,-2.343750
2386,-1406.250000,-3.125000
2387,-1406.250000,-3.125000
2388,-1406.250000,-2.343750
2389,-1406.250000,-2.343750
2390,-1406.250000,-2.343750
2391,-1406.250000,-3.125000
2392,-1406.250000,-2.343750
2393,-1406.250000,-2.343750
2394,-1406.250000,-3.125000
2395,-1406.250000,-3.125000
2396,-1406.250000,-2.343750
2397,-1406.250000,-2.343750
2398,-1406.250000,-3.125000
2399,-1406.250000,-1.562500
2400,-1406.250000,-2.343750
2401,-1406.250000,-1.562500
2402,-1406.250000,-2.343750
2403,-1406.250000,-2.343750
2404,-1406.250000,-0.781250
2405,-1406.250000,-1.562500
2406,-1406.250000,-2.343750
2407,-1406.250000,-2.343750
2408,-1406.250000,-1.562500
2409,-1406.250000,-1.562500
2410,-1406.250000,-2.343750
2411,-1406.250000,-2.343750
2412,-1406.250000,-0.781250
2413,-1406.250000,-0.781250
2414,-1406.250000,-1.562500
2415,-1406.250000,-0.781250
2416,-1406.250000,0.000000
2417,-1406.250000,0.781250
2418,-1406.250000,0.000000
2419,-1406.250000,0.000000
2420,-1406.250000,0.781250
2421,-1406.250000,0.781250
2422,-1406.250000,0.000000
2423,-1406.250000,0.000000
2424,-1406.250000,0.781250
2425,-1406.250000,1.562500
2426,-1406.250000,1.562500
2427,-1406.250000,2.343750
2428,-1406.250000,3.125000
2429,-1406.250000,3.125000
2430,-1406.250000,3.125000
2431,-1406.250000,3.906250
2432,-1406.250000,5.468750
2433,-1406.250000,4.687500
2434,-1406.250000,4.687500
2435,-1406.250000,5.468750
2436,-1406.250000,6.250000
2437,-1406.250000,6.250000
2438,-1406.250000,5.468750
2439,-1406.250000,6.250000
2440,-1406.250000,7.812500
2441,-1406.250000,7.812500
2442,-1406.250000,7.812500
2443,-1406.250000,8.593750
2444,-1406.250000,10.156250
2445,-1406.250000,10.156250
2446,-1406.250000,9.375000
2447,-1406.250000,10.156250
2448,-1406.250000,10.937500
2449,-1406.250000,11.718750
2450,-1406.250000,10.937500
2451,-1406.250000,10.937500
2452,-1406.250000,11.718750
2453,-1406.250000,11.718750
2454,-1406.250000,11.718750
2455,-1406.250000,12.500000
2456,-1406.250000,12.500000
2457,-1406.250000,13.281250
2458,-1406.250000,13.281250
2459,-1406.250000,13.281250
2460,-1406.250000,14.062500
2461,-1406.250000,14.062500
2462,-1406.250000,13.281250
2463,-1406.250000,14.062500
2464,-1406.250000,14.843750
2465,-1406.250000,13.281250
2466,-1406.250000,13.281250
2467,-1406.250000,13.281250
2468,-1406.250000,14.062500
2469,-1406.250000,13.281250
2470,-1406.250000,12.500000
2471,-1406.250000,13.281250
2472,-1406.250000,14.062500
2473,-1406.250000,14.062500
2474,-1406.250000,12.500000
2475,-1406.250000,13.281250
2476,-1406.250000,14.062500
2477,-1406.250000,14.062500
2478,-1406.250000,11.718750
2479,-1406.250000,11.718750
2480,-1406.250000,11.718750
2481,-1406.250000,11.718750
2482,-1406.250000,10.156250
2483,-1406.250000,10.937500
2484,-1406.250000,10.156250
2485,-1406.250000,10.156250
2486,-1406.250000,9.375000
2487,-1406.250000,10.156250
2488,-1406.250000,10.156250
2489,-1406.250000,10.156250
2490,-1406.250000,8.593750
2491,-1406.250000,8.593750
2492,-1406.250000,8.593750
2493,-1406.250000,7.812500
2494,-1406.250000,7.031250
2495,-1406.250000,6.250000
2496,-1406.250000,6.250000
2497,-1406.250000,5.468750
2498,-1406.250000,3.906250
2499,-1406.250000,4.687500
2500,-1406.250000,5.468750
2501,-1406.250000,4.687500
2502,-1406.250000,3.125000
2503,-1406.250000,3.906250
2504,-1406.250000,4.687500
2505,-1406.250000,3.906250
2506,-1406.250000,1.562500
2507,-1406.250000,1.562500
2508,-1406.250000,2.343750
2509,-1406.250000,1.562500
2510,-1406.250000,0.000000
2511,-1406.250000,0.000000
2512,-1406.250000,0.000000
2513,-1406.250000,-0.781250
2514,-1406.250000,-0.781250
2515,-1406.250000,-0.781250
2516,-1406.250000,0.000000
2517,-1406.250000,-0.781250
2518,-1406.250000,-1.562500
2519,-1406.250000,-0.781250
2520,-1406.250000,-0.781250
2521,-1406.250000,-1.562500
2522,-1406.250000,-2.343750
2523,-1406.250000,-1.562500
2524,-1406.250000,-0.781250
2525,-1406.250000,-3.125000
2526,-1406.250000,-3.125000
2527,-1406.250000,-3.125000
2528,-1406.250000,-1.562500
2529,-1406.250000,-3.125000
2530,-1406.250000,-3.125000
2531,-1406.250000,-2.343750
2532,-1406.250000,-0.781250
2533,-1406.250000,-1.562500
2534,-1406.250000,-2.343750
2535,-1406.250000,-2.343750
2536,-1406.250000,-0.781250
2537,-1406.250000,-1.562500
2538,-1406.250000,-2.343750
2539,-1406.250000,-2.343750
2540,-1406.250000,-1.562500
2541,-1406.250000,-1.562500
2542,-1406.250000,-2.343750
2543,-1406.250000,-1.562500
2544,-1406.250000,-0.781250
2545,-1406.250000,-0.781250
2546,-1406.250000,-0.781250
2547,-1406.250000,0.000000
2548,-1406.250000,0.781250
2549,-1406.250000,0.781250
2550,-1406.250000,0.781250
2551,-1406.250000,0.781250
2552,-1406.250000,0.781250
2553,-1406.250000,0.781250
2554,-1406.250000,0.000000
2555,-1406.250000,0.781250
2556,-1406.250000,1.562500
2557,-1406.250000,0.781250
2558,-1406.250000,0.000000
2559,-1406.250000,1.562500
2560,-1406.250000,3.125000
2561,-1406.250000,2.343750
2562,-1406.250000,1.562500
2563,-1406.250000,2.343750
2564,-1406.250000,3.125000
2565,-1406.250000,2.343750
2566,-1406.250000,1.562500
2567,-1406.250000,1.562500
2568,-1406.250000,2.343750
2569,-1406.250000,1.562500
2570,-1406.250000,0.781250
2571,-1406.250000,1.562500
2572,-1406.250000,3.125000
2573,-1406.250000,1.562500
2574,-1406.250000,1.562500
2575,-1406.250000,1.562500
2576,-1406.250000,2.343750
2577,-1406.250000,2.343750
2578,-1406.250000,0.781250
2579,-1406.250000,0.781250
2580,-1406.250000,1.562500
2581,-1406.250000,0.000000
2582,-1406.250000,0.000000
2583,-1406.250000,-0.781250
2584,-1406.250000,0.000000
2585,-1406.250000,-1.562500
2586,-1406.250000,-1.562500
2587,-1406.250000,-1.562500
2588,-1406.250000,-0.781250
2589,-1406.250000,-2.343750
2590,-1406.250000,-2.343750
2591,-1406.250000,-2.343750
2592,-1406.250000,-1.562500
2593,-1406.250000,-2.343750
2594,-1406.250000,-3.906250
2595,-1406.250000,-3.906250
2596,-1406.250000,-3.125000
2597,-1406.250000,-3.906250
2598,-1406.250000,-5.468750
2599,-1406.250000,-5.468750
2600,-1406.250000,-5.468750
2601,-1406.250000,-5.468750
2602,-1406.250000,-7.031250
2603,-1406.250000,-7.031250
2604,-1406.250000,-6.250000
2605,-1406.250000,-6.250000
2606,-1406.250000,-7.031250
2607,-1406.250000,-7.031250
2608,-1406.250000,-7.031250
2609,-1406.250000,-7.031250
2610,-1406.250000,-7.812500
2611,-1406.250000,-7.812500
2612,-1406.250000,-7.812500
2613,-1406.250000,-8.593750
2614,-1406.250000,-9.375000
2615,-1406.250000,-9.375000
2616,-1406.250000,-8.593750
2617,-1406.250000,-9.375000
2618,-1406.250000,-9.375000
2619,-1406.250000,-8.593750
2620,-1406.250000,-8.593750
2621,-1406.250000,-8.593750
2622,-1406.250000,-9.375000
2623,-1406.250000,-8.593750
2624,-1406.250000,-7.812500
2625,-1406.250000,-8.593750
2626,-1406.250000,-9.375000
2627,-1406.250000,-9.375000
2628,-1406.250000,-7.812500
2629,-1406.250000,-8.593750
2630,-1406.250000,-9.375000
2631,-1406.250000,-8.593750
2632,-1406.250000,-7.812500
2633,-1406.250000,-7.812500
2634,-1406.250000,-7.812500
2635,-1406.250000,-7.031250
2636,-1406.250000,-6.250000
2637,-1406.250000,-6.250000
2638,-1406.250000,-6.250000
2639,-1406.250000,-6.250000
2640,-1406.250000,-5.468750
2641,-1406.250000,-5.468750
2642,-1406.250000,-5.468750
2643,-1406.250000,-5.468750
2644,-1406.250000,-4.687500
2645,-1406.250000,-4.687500
2646,-1406.250000,-4.687500
2647,-1406.250000,-3.906250
2648,-1406.250000,-3.125000
2649,-1406.250000,-3.906250
2650,-1406.250000,-3.906250
2651,-1406.250000,-3.125000
2652,-1406.250000,-1.562500
2653,-1406.250000,-2.343750
2654,-1406.250000,-2.343750
2655,-1406.250000,-2.343750
2656,-1406.250000,-0.781250
2657,-1406.250000,-1.562500
2658,-1406.250000,-2.343750
2659,-1406.250000,-2.343750
2660,-1406.250000,-1.562500
2661,-1406.250000,-1.562500
2662,-1406.250000,-1.562500
2663,-1406.250000,-1.562500
2664,-1406.250000,0.000000
2665,-1406.250000,0.000000
2666,-1406.250000,-0.781250
2667,-1406.250000,-0.781250
2668,-1406.250000,0.781250
2669,-1406.250000,0.000000
2670,-1406.250000,0.000000
2671,-1406.250000,-0.781250
2672,-1406.250000,0.000000
2673,-1406.250000,0.000000
2674,-1406.250000,0.000000
2675,-1406.250000,0.000000
2676,-1406.250000,0.781250
2677,-1406.250000,0.781250
2678,-1406.250000,0.781250
2679,-1406.250000,0.781250
2680,-1406.250000,1.562500
2681,-1406.250000,1.562500
2682,-1406.250000,1.562500
2683,-1406.250000,2.343750
2684,-1406.250000,2.343750
2685,-1406.250000,1.562500
2686,-1406.250000,1.562500
2687,-1406.250000,1.562500
2688,-1406.250000,3.125000
2689,-1406.250000,2.343750
2690,-1406.250000,1.562500
2691,-1406.250000,1.562500
2692,-1406.250000,3.125000
2693,-1406.250000,3.125000
2694,-1406.250000,3.125000
2695,-1406.250000,3.125000
2696,-1406.250000,4.687500
2697,-1406.250000,4.687500
2698,-1406.250000,3.906250
2699,-1406.250000,5.468750
2700,-1406.250000,4.687500
2701,-1406.250000,4.687500
2702,-1406.250000,3.906250
2703,-1406.250000,3.906250
2704,-1406.250000,3.906250
2705,-1406.250000,3.906250
2706,-1406.250000,4.687500
2707,-1406.250000,4.687500
2708,-1406.250000,5.468750
2709,-1406.250000,4.687500
2710,-1406.250000,4.687500
2711,-1406.250000,5.468750
2712,-1406.250000,6.250000
2713,-1406.250000,5.468750
2714,-1406.250000,5.468750
2715,-1406.250000,5.468750
2716,-1406.250000,5.468750
2717,-1406.250000,4.687500
2718,-1406.250000,3.906250
2719,-1406.250000,4.687500
2720,-1406.250000,5.468750
